SEASON_ID,HOME_TEAM_NAME,AWAY_TEAM_NAME,GAME_ID,GAME_DATE,HWIN,HPLUSMINUS,HFGM,HFGA,HFG_PCT,HFG3M,HFG3A,HFG3_PCT,HFTM,HFTA,HFT_PCT,HOREB,HDREB,HREB,HAST,HSTL,HBLK,HTOV,HPF,AFGM,AFGA,AFG_PCT,AFG3M,AFG3A,AFG3_PCT,AFTM,AFTA,AFT_PCT,AOREB,ADREB,AREB,AAST,ASTL,ABLK,ATOV,APF
42012,Atlanta Hawks,Indiana Pacers,0041200123,2013-04-27,W,21.0,35,82,0.427,4,15,0.267,16,28,0.571,13,35,48,17,11,6,14,27,22,81,0.272,4,25,0.16,21,28,0.75,17,35,52,10,6,5,22,27
42012,Golden State Warriors,San Antonio Spurs,0041200234,2013-05-12,W,10.0,35,92,0.38,7,18,0.389,20,25,0.8,19,46,65,19,6,1,18,26,33,93,0.355,7,27,0.259,14,25,0.56,15,36,51,17,11,7,11,25
42012,Indiana Pacers,New York Knicks,0041200213,2013-05-11,W,11.0,28,80,0.35,10,33,0.303,16,23,0.696,18,35,53,14,7,1,17,23,25,71,0.352,3,11,0.273,18,25,0.72,11,30,41,11,7,3,14,23
42012,San Antonio Spurs,Miami Heat,0041200405,2013-06-16,W,10.0,42,70,0.6,9,22,0.409,21,26,0.808,5,31,36,21,5,8,18,21,37,86,0.43,11,23,0.478,19,23,0.826,12,22,34,25,8,3,13,24
42012,Miami Heat,Chicago Bulls,0041200201,2013-05-06,L,-7.0,31,78,0.397,7,24,0.292,17,25,0.68,7,25,32,20,8,8,8,24,31,71,0.437,7,18,0.389,24,29,0.828,9,37,46,20,5,3,15,20
42012,New York Knicks,Indiana Pacers,0041200215,2013-05-16,W,10.0,32,78,0.41,7,18,0.389,14,17,0.824,10,30,40,12,12,5,10,30,25,69,0.362,6,19,0.316,19,33,0.576,12,31,43,12,6,3,19,18
42012,Golden State Warriors,San Antonio Spurs,0041200236,2013-05-16,L,-12.0,33,85,0.388,4,16,0.25,12,19,0.632,11,29,40,18,7,3,12,25,33,73,0.452,7,19,0.368,21,25,0.84,6,40,46,27,6,4,14,20
42012,Chicago Bulls,Miami Heat,0041200203,2013-05-10,L,-10.0,35,77,0.455,7,22,0.318,17,25,0.68,11,26,37,21,7,4,11,30,35,70,0.5,8,20,0.4,26,30,0.867,9,30,39,21,4,4,12,20
42012,Miami Heat,San Antonio Spurs,0041200402,2013-06-09,W,19.0,41,83,0.494,10,19,0.526,11,14,0.786,9,27,36,22,9,6,6,17,32,78,0.41,10,20,0.5,10,14,0.714,15,29,44,16,3,4,16,14
42012,Atlanta Hawks,Indiana Pacers,0041200124,2013-04-29,W,11.0,33,74,0.446,11,24,0.458,25,38,0.658,11,35,46,24,10,4,13,25,32,84,0.381,7,23,0.304,20,25,0.8,15,30,45,22,8,4,13,28
42012,Los Angeles Lakers,San Antonio Spurs,0041200154,2013-04-28,L,-21.0,36,76,0.474,5,17,0.294,5,12,0.417,7,34,41,22,2,5,21,15,39,84,0.464,5,16,0.313,20,23,0.87,10,30,40,24,13,3,8,14
42012,Indiana Pacers,New York Knicks,0041200216,2013-05-18,W,7.0,34,67,0.507,4,15,0.267,34,46,0.739,11,32,43,17,4,7,9,16,34,85,0.4,13,30,0.433,18,18,1.0,14,22,36,19,3,0,9,34
42012,Miami Heat,Indiana Pacers,0041200302,2013-05-24,L,-4.0,34,73,0.466,7,22,0.318,18,26,0.692,10,22,32,14,4,4,14,27,33,66,0.5,5,12,0.417,26,32,0.813,11,28,39,18,6,3,13,23
42012,San Antonio Spurs,Memphis Grizzlies,0041200311,2013-05-19,W,22.0,40,76,0.526,14,29,0.483,11,14,0.786,7,26,33,28,5,4,11,18,32,74,0.432,5,12,0.417,14,20,0.7,10,25,35,20,5,6,12,17
42012,Memphis Grizzlies,Los Angeles Clippers,0041200176,2013-05-03,W,13.0,36,71,0.507,8,19,0.421,38,47,0.809,6,28,34,27,7,3,10,26,41,78,0.526,7,20,0.35,16,24,0.667,8,27,35,19,3,0,13,33
42012,Memphis Grizzlies,Oklahoma City Thunder,0041200223,2013-05-11,W,6.0,30,74,0.405,4,14,0.286,23,28,0.821,5,39,44,16,5,6,11,19,32,88,0.364,5,18,0.278,12,19,0.632,14,37,51,10,7,4,12,23
42012,Miami Heat,Chicago Bulls,0041200202,2013-05-08,W,37.0,42,70,0.6,9,18,0.5,22,29,0.759,8,33,41,29,9,5,17,24,27,76,0.355,9,23,0.391,15,21,0.714,12,16,28,17,8,0,17,27
42012,Los Angeles Clippers,Memphis Grizzlies,0041200171,2013-04-20,W,21.0,41,74,0.554,7,19,0.368,23,31,0.742,14,33,47,20,4,4,11,28,33,71,0.465,5,12,0.417,20,25,0.8,4,19,23,22,3,1,7,29
42012,Oklahoma City Thunder,Houston Rockets,0041200142,2013-04-24,W,3.0,37,85,0.435,11,35,0.314,20,24,0.833,10,30,40,20,8,9,12,22,36,91,0.396,10,35,0.286,20,25,0.8,18,39,57,16,4,3,16,23
42012,Chicago Bulls,Brooklyn Nets,0041200133,2013-04-25,W,3.0,31,78,0.397,3,15,0.2,14,21,0.667,9,39,48,17,6,3,13,15,28,81,0.346,5,21,0.238,15,17,0.882,7,35,42,15,5,11,10,19
42012,Milwaukee Bucks,Miami Heat,0041200104,2013-04-28,L,-11.0,30,81,0.37,6,22,0.273,11,15,0.733,12,25,37,19,7,6,15,14,34,73,0.466,7,26,0.269,13,19,0.684,8,34,42,24,8,8,13,21
42012,Indiana Pacers,New York Knicks,0041200214,2013-05-14,W,11.0,31,76,0.408,8,25,0.32,23,30,0.767,16,38,54,17,4,8,12,18,31,87,0.356,8,28,0.286,12,14,0.857,11,25,36,14,7,9,9,29
42012,San Antonio Spurs,Memphis Grizzlies,0041200312,2013-05-21,W,4.0,36,83,0.434,9,25,0.36,12,17,0.706,4,42,46,29,5,12,13,23,33,97,0.34,5,17,0.294,18,26,0.692,19,41,60,19,9,6,10,22
42012,Los Angeles Clippers,Memphis Grizzlies,0041200172,2013-04-22,W,2.0,37,78,0.474,2,15,0.133,17,22,0.773,9,31,40,19,5,10,13,27,33,73,0.452,2,11,0.182,23,34,0.676,8,30,38,16,8,5,12,21
42012,Memphis Grizzlies,Los Angeles Clippers,0041200174,2013-04-27,W,21.0,39,77,0.506,4,12,0.333,22,29,0.759,13,32,45,25,3,6,13,20,32,78,0.41,4,21,0.19,15,17,0.882,5,23,28,17,8,5,8,27
42012,San Antonio Spurs,Golden State Warriors,0041200232,2013-05-08,L,-9.0,35,89,0.393,5,21,0.238,16,24,0.667,17,31,48,14,7,5,10,19,38,84,0.452,11,23,0.478,13,20,0.65,13,37,50,19,6,4,9,20
42012,Miami Heat,Chicago Bulls,0041200205,2013-05-15,W,3.0,32,70,0.457,6,21,0.286,24,33,0.727,6,26,32,20,10,5,10,24,33,75,0.44,8,19,0.421,17,24,0.708,15,25,40,14,5,5,14,21
42012,Brooklyn Nets,Chicago Bulls,0041200137,2013-05-04,L,-6.0,35,86,0.407,8,25,0.32,15,20,0.75,19,24,43,21,6,4,9,16,40,82,0.488,7,21,0.333,12,13,0.923,13,27,40,20,6,7,8,14
42012,Chicago Bulls,Miami Heat,0041200204,2013-05-13,L,-23.0,19,74,0.257,2,17,0.118,25,32,0.781,19,27,46,12,10,3,17,19,33,68,0.485,6,18,0.333,16,21,0.762,7,29,36,24,9,9,16,23
42012,San Antonio Spurs,Los Angeles Lakers,0041200151,2013-04-21,W,12.0,32,85,0.376,7,22,0.318,20,25,0.8,8,35,43,20,12,3,9,21,30,73,0.411,3,15,0.2,16,24,0.667,6,38,44,15,8,4,18,20
42012,Oklahoma City Thunder,Houston Rockets,0041200141,2013-04-21,W,29.0,44,83,0.53,10,24,0.417,22,28,0.786,5,41,46,28,9,9,13,24,33,91,0.363,8,36,0.222,17,24,0.708,11,28,39,17,6,1,15,26
42012,San Antonio Spurs,Golden State Warriors,0041200235,2013-05-14,W,18.0,40,77,0.519,10,21,0.476,19,25,0.76,8,30,38,30,12,3,10,20,35,75,0.467,6,16,0.375,15,23,0.652,7,29,36,18,8,5,14,20
42012,Brooklyn Nets,Chicago Bulls,0041200135,2013-04-29,W,19.0,42,84,0.5,6,17,0.353,20,23,0.87,17,27,44,19,7,2,11,19,37,75,0.493,4,12,0.333,13,18,0.722,11,22,33,20,8,4,12,20
42012,Memphis Grizzlies,Oklahoma City Thunder,0041200224,2013-05-13,W,6.0,36,89,0.404,6,17,0.353,25,29,0.862,13,28,41,18,8,7,7,23,34,79,0.43,9,20,0.45,20,22,0.909,8,36,44,19,4,10,15,30
42012,San Antonio Spurs,Miami Heat,0041200404,2013-06-13,L,-16.0,31,70,0.443,8,16,0.5,23,31,0.742,5,31,36,21,5,4,18,18,45,85,0.529,4,12,0.333,15,17,0.882,7,34,41,23,13,7,9,26
42012,Indiana Pacers,Atlanta Hawks,0041200122,2013-04-24,W,15.0,41,87,0.471,10,25,0.4,21,29,0.724,15,32,47,22,10,5,10,19,39,79,0.494,9,23,0.391,11,20,0.55,11,30,41,25,7,4,14,24
42012,Milwaukee Bucks,Miami Heat,0041200103,2013-04-25,L,-13.0,33,72,0.458,7,26,0.269,18,29,0.621,9,29,38,23,14,2,20,21,41,79,0.519,8,19,0.421,14,25,0.56,12,31,43,31,11,3,19,24
42012,Oklahoma City Thunder,Houston Rockets,0041200145,2013-05-01,L,-7.0,36,86,0.419,8,33,0.242,20,28,0.714,12,31,43,20,5,10,8,28,34,72,0.472,14,35,0.4,25,37,0.676,6,36,42,15,4,5,12,22
42012,Los Angeles Lakers,San Antonio Spurs,0041200153,2013-04-26,L,-31.0,35,81,0.432,4,20,0.2,15,25,0.6,9,26,35,19,8,3,13,15,52,85,0.612,5,16,0.313,11,15,0.733,8,41,49,30,9,7,14,20
42012,Memphis Grizzlies,Los Angeles Clippers,0041200173,2013-04-25,W,12.0,31,80,0.388,4,16,0.25,28,38,0.737,17,28,45,18,11,3,10,22,26,67,0.388,9,23,0.391,21,23,0.913,5,28,33,14,5,10,16,29
42012,Miami Heat,Milwaukee Bucks,0041200101,2013-04-21,W,23.0,38,68,0.559,7,23,0.304,27,33,0.818,11,35,46,22,8,3,19,19,34,82,0.415,7,26,0.269,12,20,0.6,10,21,31,14,10,0,12,23
42012,Chicago Bulls,Brooklyn Nets,0041200134,2013-04-27,W,8.0,58,109,0.532,6,19,0.316,20,29,0.69,9,37,46,34,8,7,14,35,48,97,0.495,9,24,0.375,29,45,0.644,12,35,47,23,7,10,19,27
42012,Indiana Pacers,Miami Heat,0041200306,2013-06-01,W,14.0,37,74,0.5,6,11,0.545,11,18,0.611,15,38,53,19,5,3,18,19,26,72,0.361,10,18,0.556,15,19,0.789,9,24,33,10,10,6,13,21
42012,Indiana Pacers,Atlanta Hawks,0041200125,2013-05-01,W,23.0,35,69,0.507,7,19,0.368,29,35,0.829,8,43,51,24,2,2,16,30,25,75,0.333,3,14,0.214,30,37,0.811,6,22,28,14,6,2,6,24
42012,Miami Heat,San Antonio Spurs,0041200406,2013-06-18,W,3.0,38,81,0.469,11,19,0.579,16,21,0.762,12,30,42,23,10,6,15,26,37,85,0.435,5,18,0.278,21,28,0.75,12,33,45,13,8,2,13,21
42012,Miami Heat,Indiana Pacers,0041200301,2013-05-22,W,1.0,41,86,0.477,5,18,0.278,16,25,0.64,16,22,38,24,9,9,20,28,37,83,0.446,4,14,0.286,24,32,0.75,17,26,43,18,10,2,20,30
42012,Oklahoma City Thunder,Memphis Grizzlies,0041200222,2013-05-07,L,-6.0,30,70,0.429,9,24,0.375,24,27,0.889,8,27,35,17,3,7,19,26,36,86,0.419,4,15,0.267,23,32,0.719,16,27,43,22,13,2,10,23
42012,Houston Rockets,Oklahoma City Thunder,0041200146,2013-05-03,L,-9.0,30,73,0.411,14,32,0.438,20,31,0.645,11,32,43,16,5,5,15,17,38,83,0.458,11,27,0.407,16,16,1.0,9,32,41,21,9,5,10,24
42012,Oklahoma City Thunder,Memphis Grizzlies,0041200225,2013-05-15,L,-4.0,31,85,0.365,6,25,0.24,16,21,0.762,13,31,44,19,3,6,13,25,30,81,0.37,3,14,0.214,25,29,0.862,8,38,46,18,8,4,9,17
42012,Los Angeles Clippers,Memphis Grizzlies,0041200175,2013-04-30,L,-10.0,34,77,0.442,6,17,0.353,19,25,0.76,12,28,40,19,6,5,13,23,37,85,0.435,3,10,0.3,26,33,0.788,14,28,42,19,7,7,7,25
42012,Houston Rockets,Oklahoma City Thunder,0041200144,2013-04-29,W,2.0,37,76,0.487,12,27,0.444,19,24,0.792,14,25,39,21,10,7,22,26,35,72,0.486,11,25,0.44,22,25,0.88,9,27,36,18,9,5,20,26
42012,Brooklyn Nets,Chicago Bulls,0041200132,2013-04-22,L,-8.0,29,82,0.354,4,21,0.19,20,23,0.87,11,28,39,22,8,5,12,19,37,77,0.481,3,12,0.25,13,23,0.565,9,35,44,21,6,7,14,25
42012,New York Knicks,Indiana Pacers,0041200212,2013-05-07,W,26.0,44,89,0.494,10,30,0.333,7,10,0.7,13,24,37,20,11,4,6,20,30,66,0.455,8,25,0.32,11,18,0.611,7,28,35,19,4,5,21,18
42012,New York Knicks,Boston Celtics,0041200115,2013-05-01,L,-6.0,32,81,0.395,5,22,0.227,17,20,0.85,9,30,39,13,8,1,8,19,32,70,0.457,11,22,0.5,17,17,1.0,5,36,41,20,3,3,15,16
42012,Miami Heat,Indiana Pacers,0041200305,2013-05-30,W,11.0,38,75,0.507,7,18,0.389,7,12,0.583,6,26,32,19,6,7,10,11,31,69,0.449,5,13,0.385,12,15,0.8,6,27,33,11,6,5,17,19
42012,Miami Heat,San Antonio Spurs,0041200407,2013-06-20,W,7.0,36,82,0.439,12,32,0.375,11,16,0.688,11,32,43,14,8,4,16,19,31,82,0.378,6,19,0.316,20,22,0.909,12,31,43,13,12,3,14,19
42012,Oklahoma City Thunder,Memphis Grizzlies,0041200221,2013-05-05,W,2.0,33,80,0.413,5,15,0.333,22,25,0.88,7,36,43,13,2,6,10,22,35,82,0.427,7,19,0.368,14,24,0.583,8,33,41,13,5,2,11,22
42012,Indiana Pacers,Miami Heat,0041200304,2013-05-28,W,7.0,35,70,0.5,3,14,0.214,26,33,0.788,15,34,49,18,3,5,12,25,30,77,0.39,8,23,0.348,24,27,0.889,12,18,30,15,7,5,6,30
42012,Brooklyn Nets,Chicago Bulls,0041200131,2013-04-20,W,17.0,43,77,0.558,6,14,0.429,14,17,0.824,6,33,39,18,6,5,8,21,36,76,0.474,2,8,0.25,15,22,0.682,9,26,35,15,4,5,9,17
42012,Denver Nuggets,Golden State Warriors,0041200165,2013-04-30,W,7.0,38,89,0.427,10,27,0.37,21,27,0.778,15,31,46,26,12,6,12,25,35,81,0.432,11,28,0.393,19,25,0.76,9,33,42,20,5,9,17,23
42012,Miami Heat,San Antonio Spurs,0041200401,2013-06-06,L,-4.0,34,78,0.436,8,25,0.32,12,17,0.706,9,37,46,20,4,2,8,12,35,84,0.417,7,23,0.304,15,18,0.833,6,31,37,16,6,5,4,12
42012,San Antonio Spurs,Miami Heat,0041200403,2013-06-11,W,36.0,43,88,0.489,16,32,0.5,11,19,0.579,19,33,52,29,10,4,12,13,31,76,0.408,8,18,0.444,7,10,0.7,9,27,36,21,9,8,16,21
42012,New York Knicks,Indiana Pacers,0041200211,2013-05-05,L,-7.0,35,81,0.432,7,19,0.368,18,23,0.783,6,24,30,15,4,4,10,21,37,76,0.487,8,23,0.348,20,26,0.769,11,33,44,21,3,8,16,21
42012,Indiana Pacers,Atlanta Hawks,0041200121,2013-04-21,W,17.0,35,78,0.449,7,19,0.368,30,34,0.882,15,33,48,23,8,4,14,19,38,76,0.5,7,17,0.412,7,14,0.5,6,26,32,23,5,3,16,26
42012,New York Knicks,Boston Celtics,0041200111,2013-04-20,W,7.0,32,79,0.405,9,25,0.36,12,15,0.8,10,30,40,13,15,4,13,23,27,65,0.415,5,20,0.25,19,19,1.0,4,36,40,18,5,5,20,17
42012,San Antonio Spurs,Los Angeles Lakers,0041200152,2013-04-24,W,11.0,42,82,0.512,7,14,0.5,11,14,0.786,9,28,37,21,7,7,8,17,37,82,0.451,8,22,0.364,9,13,0.692,12,28,40,18,5,9,13,20
42012,Atlanta Hawks,Indiana Pacers,0041200126,2013-05-03,L,-8.0,26,78,0.333,3,19,0.158,18,20,0.9,3,32,35,12,5,4,9,19,32,76,0.421,3,15,0.2,14,21,0.667,7,46,53,17,7,9,15,20
42012,San Antonio Spurs,Golden State Warriors,0041200231,2013-05-06,W,2.0,46,105,0.438,13,26,0.5,24,28,0.857,13,32,45,26,9,3,14,21,51,100,0.51,11,30,0.367,14,24,0.583,12,43,55,23,8,5,21,29
42012,Boston Celtics,New York Knicks,0041200116,2013-05-03,L,-8.0,24,63,0.381,6,22,0.273,26,33,0.788,5,30,35,13,9,1,19,20,33,79,0.418,9,21,0.429,13,16,0.813,15,27,42,18,10,8,16,23
42012,Houston Rockets,Oklahoma City Thunder,0041200143,2013-04-27,L,-3.0,36,83,0.434,12,37,0.324,17,25,0.68,5,36,41,23,6,12,11,25,33,87,0.379,10,26,0.385,28,30,0.933,13,36,49,14,7,6,11,24
42012,Golden State Warriors,Denver Nuggets,0041200166,2013-05-02,W,4.0,31,77,0.403,7,25,0.28,23,24,0.958,13,42,55,17,3,5,19,19,34,98,0.347,7,28,0.25,13,21,0.619,20,24,44,18,10,3,7,22
42012,Memphis Grizzlies,San Antonio Spurs,0041200313,2013-05-25,L,-11.0,38,97,0.392,7,20,0.35,10,18,0.556,19,29,48,18,10,6,10,24,41,82,0.5,6,18,0.333,16,22,0.727,13,37,50,20,6,7,17,21
42012,Chicago Bulls,Brooklyn Nets,0041200136,2013-05-02,L,-3.0,36,89,0.404,7,18,0.389,13,18,0.722,15,31,46,23,4,7,16,26,34,79,0.43,5,14,0.357,22,33,0.667,10,31,41,21,5,2,9,18
42012,Denver Nuggets,Golden State Warriors,0041200161,2013-04-20,W,2.0,38,85,0.447,3,16,0.188,18,28,0.643,7,38,45,16,9,4,11,18,38,92,0.413,8,22,0.364,11,15,0.733,13,42,55,27,4,10,17,21
42012,Denver Nuggets,Golden State Warriors,0041200162,2013-04-23,L,-14.0,40,80,0.5,9,26,0.346,28,37,0.757,6,20,26,27,6,1,15,22,51,79,0.646,14,25,0.56,15,20,0.75,6,30,36,26,7,4,17,32
42012,Golden State Warriors,Denver Nuggets,0041200163,2013-04-26,W,2.0,42,80,0.525,8,20,0.4,18,23,0.783,12,30,42,26,7,7,21,20,40,86,0.465,7,18,0.389,21,27,0.778,11,23,34,26,11,1,18,25
42012,Miami Heat,Milwaukee Bucks,0041200102,2013-04-23,W,12.0,35,78,0.449,6,19,0.316,22,26,0.846,12,31,43,17,10,3,14,17,36,72,0.5,4,18,0.222,10,17,0.588,4,29,33,23,9,2,16,21
42012,Miami Heat,Indiana Pacers,0041200307,2013-06-03,W,23.0,30,77,0.39,6,16,0.375,33,38,0.868,15,28,43,14,11,5,10,22,28,69,0.406,6,20,0.3,14,20,0.7,8,29,37,14,3,3,21,28
42012,Golden State Warriors,Denver Nuggets,0041200164,2013-04-28,W,14.0,44,79,0.557,11,26,0.423,16,23,0.696,7,22,29,27,13,5,16,26,33,71,0.465,6,20,0.3,29,38,0.763,12,25,37,14,6,2,23,27
42012,Indiana Pacers,Miami Heat,0041200303,2013-05-26,L,-18.0,29,73,0.397,8,14,0.571,30,44,0.682,18,27,45,16,1,3,10,25,42,77,0.545,6,14,0.429,24,28,0.857,6,30,36,21,6,5,5,30
42012,New York Knicks,Boston Celtics,0041200112,2013-04-23,W,16.0,32,76,0.421,7,19,0.368,16,22,0.727,7,35,42,14,5,6,10,17,26,70,0.371,5,19,0.263,14,18,0.778,3,34,37,14,3,4,11,20
42012,Memphis Grizzlies,San Antonio Spurs,0041200314,2013-05-27,L,-7.0,32,86,0.372,5,14,0.357,17,24,0.708,16,25,41,19,7,5,13,22,39,76,0.513,3,13,0.231,12,13,0.923,4,30,34,23,10,8,14,25
42012,Boston Celtics,New York Knicks,0041200113,2013-04-26,L,-14.0,28,70,0.4,6,19,0.316,14,18,0.778,11,30,41,14,6,1,17,14,38,76,0.5,11,27,0.407,3,8,0.375,6,31,37,22,14,4,11,19
42012,Boston Celtics,New York Knicks,0041200114,2013-04-28,W,7.0,34,76,0.447,8,22,0.364,21,24,0.875,3,37,40,22,7,4,16,26,31,90,0.344,7,30,0.233,21,28,0.75,16,38,54,10,10,3,15,27
42012,Golden State Warriors,San Antonio Spurs,0041200233,2013-05-10,L,-10.0,35,89,0.393,6,19,0.316,16,20,0.8,16,32,48,20,3,1,11,24,40,79,0.506,6,20,0.3,16,23,0.696,8,33,41,21,4,3,11,19
